id_viagem,id_veiculo,regiao,data_viagem,km_rodado,custo_combustivel,custo_pedagio,faturamento_viagem,custo_total,margem
VEI-054-202503-009,VEI-054,Sul,2025-03-05,396.1,724.97,117.02,4554.22,841.99,3712.2300000000005
VEI-054-202503-010,VEI-054,Sul,2025-03-19,436.0,725.54,126.18,4851.43,851.72,3999.71
VEI-054-202503-011,VEI-054,Sul,2025-03-02,211.6,334.09,39.67,2378.26,373.76,2004.5000000000002
VEI-054-202503-012,VEI-054,Sul,2025-03-25,356.3,549.7,120.58,3023.52,670.2800000000001,2353.24
VEI-054-202503-013,VEI-054,Sul,2025-03-21,241.7,472.61,78.04,3046.96,550.65,2496.31
VEI-054-202503-014,VEI-054,Sul,2025-03-16,287.0,486.04,56.73,4225.3,542.77,3682.53
VEI-054-202503-015,VEI-054,Sul,2025-03-08,313.5,545.25,108.06,3101.43,653.31,2448.12
VEI-054-202503-016,VEI-054,Sul,2025-03-24,394.1,793.37,66.74,4025.79,860.11,3165.68
VEI-054-202503-017,VEI-054,Sul,2025-03-09,252.4,463.55,75.1,2365.34,538.65,1826.69
VEI-054-202503-018,VEI-054,Sul,2025-03-06,362.2,546.71,116.64,3733.16,663.35,3069.81
VEI-054-202503-019,VEI-054,Sul,2025-03-12,473.5,889.99,108.12,4269.93,998.11,3271.82
VEI-054-202503-020,VEI-054,Sul,2025-03-27,461.2,1001.93,91.92,5425.16,1093.85,4331.3099999999995
VEI-054-202503-021,VEI-054,Sul,2025-03-04,277.1,513.74,90.1,2361.68,603.84,1757.8399999999997
VEI-054-202503-022,VEI-054,Sul,2025-03-21,274.7,514.25,77.87,2126.58,592.12,1534.46
VEI-054-202503-023,VEI-054,Sul,2025-03-05,369.4,677.36,89.06,3363.3,766.4200000000001,2596.88
VEI-054-202503-024,VEI-054,Sul,2025-03-03,369.0,776.15,120.17,3570.28,896.3199999999999,2673.96
VEI-054-202503-025,VEI-054,Sul,2025-03-21,366.6,655.71,90.5,3911.52,746.21,3165.31
VEI-054-202503-026,VEI-054,Sul,2025-03-02,342.9,694.43,116.33,3398.22,810.76,2587.46
VEI-054-202503-027,VEI-054,Sul,2025-03-06,271.2,464.8,71.34,3570.16,536.14,3034.02
VEI-054-202503-028,VEI-054,Sul,2025-03-05,277.8,468.28,41.9,3309.92,510.17999999999995,2799.7400000000002
VEI-054-202503-029,VEI-054,Sul,2025-03-06,307.1,608.27,80.07,2857.57,688.3399999999999,2169.2300000000005
VEI-054-202503-030,VEI-054,Sul,2025-03-06,293.0,530.34,92.05,3372.91,622.39,2750.52
VEI-054-202504-000,VEI-054,Sul,2025-04-05,261.7,569.2,59.2,2525.5,628.4000000000001,1897.1
VEI-054-202504-001,VEI-054,Sul,2025-04-04,365.0,716.23,83.88,4162.43,800.11,3362.32
VEI-054-202504-002,VEI-054,Sul,2025-04-24,307.7,538.64,93.14,2141.79,631.78,1510.01
VEI-054-202504-003,VEI-054,Sul,2025-04-03,411.1,787.78,113.96,3691.07,901.74,2789.33
VEI-054-202504-004,VEI-054,Sul,2025-04-08,320.8,605.04,97.26,4798.34,702.3,4096.04
VEI-054-202504-005,VEI-054,Sul,2025-04-02,108.8,193.36,19.87,989.72,213.23000000000002,776.49
VEI-054-202504-006,VEI-054,Sul,2025-04-26,307.1,483.58,76.62,3662.55,560.2,3102.3500000000004
VEI-054-202504-007,VEI-054,Sul,2025-04-15,214.8,408.04,70.38,3048.48,478.42,2570.06
VEI-054-202504-008,VEI-054,Sul,2025-04-09,430.5,785.62,146.59,4971.53,932.21,4039.3199999999997
VEI-054-202504-009,VEI-054,Sul,2025-04-21,282.7,606.25,69.34,2251.95,675.59,1576.3599999999997
VEI-054-202504-010,VEI-054,Sul,2025-04-09,386.3,764.72,112.27,3505.13,876.99,2628.1400000000003
VEI-054-202504-011,VEI-054,Sul,2025-04-08,346.7,673.75,101.16,3263.36,774.91,2488.4500000000003
VEI-054-202504-012,VEI-054,Sul,2025-04-21,315.9,588.61,53.39,4008.34,642.0,3366.34
VEI-054-202504-013,VEI-054,Sul,2025-04-04,489.5,912.14,144.47,5298.25,1056.61,4241.64
VEI-054-202504-014,VEI-054,Sul,2025-04-13,293.2,494.81,71.5,2786.1,566.31,2219.79
VEI-054-202504-015,VEI-054,Sul,2025-04-21,348.4,556.36,53.35,4115.53,609.71,3505.8199999999997
VEI-054-202504-016,VEI-054,Sul,2025-04-08,261.4,381.68,50.98,2317.53,432.66,1884.8700000000001
VEI-054-202504-017,VEI-054,Sul,2025-04-27,371.5,621.25,69.78,4407.2,691.03,3716.17
VEI-054-202504-018,VEI-054,Sul,2025-04-17,358.8,703.01,73.66,5076.04,776.67,4299.37
VEI-054-202504-019,VEI-054,Sul,2025-04-05,282.7,496.23,62.35,3693.91,558.58,3135.33
VEI-054-202504-020,VEI-054,Sul,2025-04-26,460.0,754.39,139.57,5480.17,893.96,4586.21
VEI-054-202505-000,VEI-054,Sul,2025-05-22,282.1,533.77,48.25,2696.68,582.02,2114.66
VEI-054-202505-001,VEI-054,Sul,2025-05-12,276.3,577.0,64.12,2585.85,641.12,1944.73
VEI-054-202505-002,VEI-054,Sul,2025-05-19,364.3,671.48,102.33,3296.8,773.8100000000001,2522.9900000000002
VEI-054-202505-003,VEI-054,Sul,2025-05-13,356.5,737.99,85.92,3328.2,823.91,2504.29
VEI-054-202505-004,VEI-054,Sul,2025-05-04,472.3,830.17,153.75,5013.63,983.92,4029.71
VEI-054-202505-005,VEI-054,Sul,2025-05-09,364.5,591.86,112.52,3896.18,704.38,3191.7999999999997
VEI-054-202505-006,VEI-054,Sul,2025-05-16,391.5,795.64,127.31,4146.59,922.95,3223.6400000000003
VEI-054-202505-007,VEI-054,Sul,2025-05-08,451.2,715.99,87.43,4322.8,803.4200000000001,3519.38
VEI-054-202505-008,VEI-054,Sul,2025-05-05,276.5,451.1,62.64,3122.15,513.74,2608.41
VEI-054-202505-009,VEI-054,Sul,2025-05-21,470.6,797.36,85.57,3193.5,882.9300000000001,2310.5699999999997
VEI-054-202505-010,VEI-054,Sul,2025-05-17,482.5,948.42,165.29,6480.02,1113.71,5366.31
VEI-054-202505-011,VEI-054,Sul,2025-05-24,321.9,606.15,83.6,3385.39,689.75,2695.64
VEI-054-202505-012,VEI-054,Sul,2025-05-21,338.2,574.8,100.37,2898.63,675.17,2223.46
VEI-054-202505-013,VEI-054,Sul,2025-05-18,352.9,522.58,100.01,4155.8,622.59,3533.21
VEI-054-202505-014,VEI-054,Sul,2025-05-11,220.2,395.72,63.17,1616.84,458.89000000000004,1157.9499999999998
VEI-054-202505-015,VEI-054,Sul,2025-05-10,360.8,731.6,101.4,3637.36,833.0,2804.36
VEI-054-202505-016,VEI-054,Sul,2025-05-22,502.8,850.57,84.9,4156.47,935.47,3221.0
VEI-054-202505-017,VEI-054,Sul,2025-05-07,320.9,558.95,57.77,2352.55,616.72,1735.8300000000002
VEI-054-202505-018,VEI-054,Sul,2025-05-07,238.7,412.44,60.98,1879.32,473.42,1405.8999999999999
VEI-054-202505-019,VEI-054,Sul,2025-05-24,414.4,754.47,138.4,4203.84,892.87,3310.9700000000003
VEI-054-202505-020,VEI-054,Sul,2025-05-22,455.1,790.55,74.13,5045.01,864.68,4180.33
VEI-054-202505-021,VEI-054,Sul,2025-05-01,384.0,732.07,97.85,4632.06,829.9200000000001,3802.1400000000003
VEI-054-202505-022,VEI-054,Sul,2025-05-02,273.4,584.59,88.33,3767.99,672.9200000000001,3095.0699999999997
VEI-054-202505-023,VEI-054,Sul,2025-05-08,251.8,477.56,72.77,3053.88,550.33,2503.55
VEI-054-202505-024,VEI-054,Sul,2025-05-25,338.3,620.55,75.94,3417.4,696.49,2720.91
VEI-054-202505-025,VEI-054,Sul,2025-05-09,215.7,368.49,54.86,2275.55,423.35,1852.2000000000003
VEI-054-202505-026,VEI-054,Sul,2025-05-02,335.0,579.48,53.61,3246.11,633.09,2613.02
VEI-054-202505-027,VEI-054,Sul,2025-05-04,181.8,370.23,28.71,1126.49,398.94,727.55
VEI-054-202506-000,VEI-054,Sul,2025-06-12,372.5,656.47,70.4,3277.89,726.87,2551.02
VEI-054-202506-001,VEI-054,Sul,2025-06-03,386.3,764.71,62.96,2927.74,827.6700000000001,2100.0699999999997
VEI-054-202506-002,VEI-054,Sul,2025-06-19,419.8,790.26,65.57,3658.82,855.8299999999999,2802.9900000000002
VEI-054-202506-003,VEI-054,Sul,2025-06-15,331.7,636.94,74.4,2310.85,711.34,1599.5099999999998
VEI-054-202506-004,VEI-054,Sul,2025-06-19,487.9,1116.43,111.3,3884.05,1227.73,2656.32
VEI-054-202506-005,VEI-054,Sul,2025-06-20,338.3,577.87,110.09,3044.22,687.96,2356.2599999999998
VEI-054-202506-006,VEI-054,Sul,2025-06-14,389.6,700.45,113.23,3600.82,813.6800000000001,2787.1400000000003
VEI-054-202506-007,VEI-054,Sul,2025-06-05,240.6,483.21,66.84,2075.92,550.05,1525.8700000000001
VEI-054-202506-008,VEI-054,Sul,2025-06-22,447.9,851.37,69.69,4183.78,921.06,3262.72
VEI-054-202506-009,VEI-054,Sul,2025-06-26,415.4,777.61,133.49,5141.04,911.1,4229.94
VEI-054-202506-010,VEI-054,Sul,2025-06-23,244.3,455.82,75.71,2201.7,531.53,1670.1699999999998
VEI-054-202506-011,VEI-054,Sul,2025-06-21,165.0,325.34,37.82,2188.77,363.15999999999997,1825.6100000000001
VEI-054-202506-012,VEI-054,Sul,2025-06-02,233.8,475.62,52.41,2492.74,528.03,1964.7099999999998
VEI-054-202506-013,VEI-054,Sul,2025-06-16,220.1,411.55,73.4,2181.94,484.95000000000005,1696.99
VEI-054-202506-014,VEI-054,Sul,2025-06-23,300.7,604.69,72.46,2823.52,677.1500000000001,2146.37
VEI-054-202506-015,VEI-054,Sul,2025-06-22,235.5,438.45,64.26,2721.85,502.71,2219.14
VEI-054-202506-016,VEI-054,Sul,2025-06-02,313.5,542.96,57.73,2959.06,600.69,2358.37
VEI-054-202506-017,VEI-054,Sul,2025-06-20,284.6,473.88,73.11,2683.54,546.99,2136.55
VEI-054-202506-018,VEI-054,Sul,2025-06-06,442.1,792.24,152.21,4174.46,944.45,3230.01
VEI-054-202506-019,VEI-054,Sul,2025-06-13,508.3,972.79,158.75,4121.31,1131.54,2989.7700000000004
VEI-054-202506-020,VEI-054,Sul,2025-06-24,275.9,625.82,69.21,2898.2,695.0300000000001,2203.1699999999996
VEI-054-202506-021,VEI-054,Sul,2025-06-21,489.0,960.67,105.1,4400.02,1065.77,3334.2500000000005
VEI-054-202506-022,VEI-054,Sul,2025-06-03,213.5,391.83,68.96,2601.06,460.78999999999996,2140.27
VEI-054-202507-000,VEI-054,Sul,2025-07-16,168.7,308.14,39.09,985.92,347.23,638.6899999999999
VEI-054-202507-001,VEI-054,Sul,2025-07-26,439.7,895.2,131.52,5769.24,1026.72,4742.5199999999995
VEI-054-202507-002,VEI-054,Sul,2025-07-18,212.5,430.96,68.14,1679.57,499.09999999999997,1180.47
VEI-054-202507-003,VEI-054,Sul,2025-07-15,250.7,441.55,38.3,2818.84,479.85,2338.9900000000002
VEI-054-202507-004,VEI-054,Sul,2025-07-07,285.7,538.16,47.11,2717.36,585.27,2132.09
VEI-054-202507-005,VEI-054,Sul,2025-07-12,418.0,841.71,134.15,4052.1,975.86,3076.24
VEI-054-202507-006,VEI-054,Sul,2025-07-18,259.3,546.86,64.42,2438.24,611.28,1826.9599999999998
VEI-054-202507-007,VEI-054,Sul,2025-07-06,389.8,747.37,62.26,3317.15,809.63,2507.52
VEI-054-202507-008,VEI-054,Sul,2025-07-20,603.9,1237.25,95.76,6912.44,1333.01,5579.429999999999
VEI-054-202507-009,VEI-054,Sul,2025-07-16,264.7,455.63,85.06,2589.25,540.69,2048.56
VEI-054-202507-010,VEI-054,Sul,2025-07-14,476.7,749.1,94.31,6544.14,843.4100000000001,5700.7300000000005
VEI-054-202507-011,VEI-054,Sul,2025-07-07,169.6,314.88,40.17,1811.88,355.05,1456.8300000000002
VEI-054-202507-012,VEI-054,Sul,2025-07-01,300.0,508.88,99.88,4245.06,608.76,3636.3
VEI-054-202507-013,VEI-054,Sul,2025-07-14,486.0,869.63,86.05,3946.74,955.68,2991.06
VEI-054-202507-014,VEI-054,Sul,2025-07-13,295.4,518.42,47.44,3758.13,565.8599999999999,3192.2700000000004
VEI-054-202507-015,VEI-054,Sul,2025-07-17,298.4,546.69,71.04,3884.4,617.73,3266.67
VEI-054-202507-016,VEI-054,Sul,2025-07-25,312.1,550.96,65.23,3554.49,616.19,2938.2999999999997
VEI-054-202507-017,VEI-054,Sul,2025-07-18,295.4,569.79,69.19,2857.29,638.98,2218.31
VEI-054-202507-018,VEI-054,Sul,2025-07-14,262.4,501.4,48.12,2903.68,549.52,2354.16
VEI-054-202507-019,VEI-054,Sul,2025-07-05,364.3,604.61,93.47,4525.74,698.08,3827.66
VEI-054-202507-020,VEI-054,Sul,2025-07-06,336.4,595.9,71.22,3807.4,667.12,3140.28
VEI-054-202507-021,VEI-054,Sul,2025-07-18,267.8,442.61,42.28,2644.8,484.89,2159.9100000000003
VEI-054-202508-000,VEI-054,Sul,2025-08-07,265.6,443.01,54.41,2930.62,497.41999999999996,2433.2
VEI-054-202508-001,VEI-054,Sul,2025-08-20,277.4,521.9,49.8,2834.36,571.6999999999999,2262.6600000000003
VEI-054-202508-002,VEI-054,Sul,2025-08-09,322.7,641.12,81.13,3988.0,722.25,3265.75
VEI-054-202508-003,VEI-054,Sul,2025-08-20,242.8,470.47,45.03,2029.31,515.5,1513.81
VEI-054-202508-004,VEI-054,Sul,2025-08-09,584.5,1203.55,115.35,4136.61,1318.8999999999999,2817.71
VEI-054-202508-005,VEI-054,Sul,2025-08-14,254.0,428.93,83.35,3191.09,512.28,2678.8100000000004
VEI-054-202508-006,VEI-054,Sul,2025-08-24,409.9,741.36,128.09,4929.57,869.45,4060.12
VEI-054-202508-007,VEI-054,Sul,2025-08-19,400.5,761.31,104.14,4437.67,865.4499999999999,3572.2200000000003
VEI-054-202508-008,VEI-054,Sul,2025-08-11,467.6,931.23,147.67,4938.73,1078.9,3859.8299999999995
VEI-054-202508-009,VEI-054,Sul,2025-08-21,430.5,826.64,73.46,4733.97,900.1,3833.8700000000003
VEI-054-202508-010,VEI-054,Sul,2025-08-19,154.5,290.48,37.73,1373.01,328.21000000000004,1044.8
VEI-054-202508-011,VEI-054,Sul,2025-08-09,329.5,531.75,63.55,3547.8,595.3,2952.5
VEI-054-202508-012,VEI-054,Sul,2025-08-02,162.0,297.5,27.64,1475.66,325.14,1150.52
VEI-054-202508-013,VEI-054,Sul,2025-08-22,417.0,765.39,100.81,3658.79,866.2,2792.59
VEI-054-202508-014,VEI-054,Sul,2025-08-18,357.0,705.57,67.87,2765.41,773.44,1991.9699999999998
VEI-054-202508-015,VEI-054,Sul,2025-08-06,366.8,590.15,79.63,4526.63,669.78,3856.8500000000004
VEI-054-202508-016,VEI-054,Sul,2025-08-06,322.9,669.63,60.18,3133.3,729.81,2403.4900000000002
VEI-054-202508-017,VEI-054,Sul,2025-08-26,183.0,296.82,37.8,2114.29,334.62,1779.67
VEI-054-202508-018,VEI-054,Sul,2025-08-01,291.7,540.75,95.07,3270.38,635.8199999999999,2634.5600000000004
VEI-054-202508-019,VEI-054,Sul,2025-08-27,390.3,695.86,119.37,3821.52,815.23,3006.29
VEI-054-202508-020,VEI-054,Sul,2025-08-05,180.8,313.96,37.1,1863.2,351.06,1512.14
VEI-054-202509-000,VEI-054,Sul,2025-09-25,395.8,701.44,116.0,5786.09,817.44,4968.65
VEI-054-202509-001,VEI-054,Sul,2025-09-20,366.4,780.22,109.55,2761.88,889.77,1872.1100000000001
VEI-054-202509-002,VEI-054,Sul,2025-09-25,320.7,524.29,49.39,2828.61,573.68,2254.9300000000003
VEI-054-202509-003,VEI-054,Sul,2025-09-04,143.4,267.73,32.25,1660.14,299.98,1360.16
VEI-054-202509-004,VEI-054,Sul,2025-09-27,225.4,401.95,65.0,1443.98,466.95,977.03
VEI-054-202509-005,VEI-054,Sul,2025-09-05,281.9,522.79,96.19,3717.37,618.98,3098.39
VEI-054-202509-006,VEI-054,Sul,2025-09-25,322.1,623.05,56.0,4503.18,679.05,3824.13
VEI-054-202509-007,VEI-054,Sul,2025-09-27,413.6,792.93,124.73,3271.39,917.66,2353.73
VEI-054-202509-008,VEI-054,Sul,2025-09-13,365.9,597.71,102.68,3646.3,700.3900000000001,2945.91
VEI-054-202509-009,VEI-054,Sul,2025-09-16,463.3,883.05,78.21,5457.4,961.26,4496.139999999999
VEI-054-202509-010,VEI-054,Sul,2025-09-01,285.5,509.68,88.2,2856.08,597.88,2258.2
VEI-054-202509-011,VEI-054,Sul,2025-09-06,300.3,555.38,78.55,2235.02,633.93,1601.0900000000001
VEI-054-202509-012,VEI-054,Sul,2025-09-22,247.5,471.94,69.09,1916.43,541.03,1375.4
VEI-054-202509-013,VEI-054,Sul,2025-09-04,392.8,643.5,83.49,5378.91,726.99,4651.92
VEI-054-202509-014,VEI-054,Sul,2025-09-15,208.8,402.92,60.51,2269.29,463.43,1805.86
VEI-054-202509-015,VEI-054,Sul,2025-09-19,266.0,513.29,78.88,3143.45,592.17,2551.2799999999997
VEI-054-202509-016,VEI-054,Sul,2025-09-14,416.7,721.66,110.08,4815.92,831.74,3984.1800000000003
VEI-054-202509-017,VEI-054,Sul,2025-09-06,314.8,623.66,80.2,3418.25,703.86,2714.39
VEI-054-202509-018,VEI-054,Sul,2025-09-15,330.7,691.61,57.69,4114.13,749.3,3364.83
VEI-054-202509-019,VEI-054,Sul,2025-09-05,384.9,827.26,128.41,2635.11,955.67,1679.44
VEI-054-202509-020,VEI-054,Sul,2025-09-08,441.2,914.22,78.9,4543.18,993.12,3550.0600000000004
VEI-054-202509-021,VEI-054,Sul,2025-09-18,206.2,366.29,50.97,1791.35,417.26,1374.09
VEI-054-202509-022,VEI-054,Sul,2025-09-27,320.9,589.28,95.63,2750.99,684.91,2066.08
VEI-054-202509-023,VEI-054,Sul,2025-09-03,126.4,219.73,25.8,1208.07,245.53,962.54
VEI-054-202509-024,VEI-054,Sul,2025-09-04,457.3,811.48,144.18,4139.44,955.6600000000001,3183.7799999999997
VEI-054-202509-025,VEI-054,Sul,2025-09-15,462.3,847.53,156.23,5487.31,1003.76,4483.55
VEI-054-202509-026,VEI-054,Sul,2025-09-16,426.7,747.9,137.44,3857.97,885.3399999999999,2972.63
VEI-054-202509-027,VEI-054,Sul,2025-09-13,224.2,397.26,57.65,2451.33,454.90999999999997,1996.42
VEI-054-202509-028,VEI-054,Sul,2025-09-18,346.2,727.59,80.67,4983.14,808.26,4174.88
VEI-054-202509-029,VEI-054,Sul,2025-09-25,443.3,821.37,108.51,4872.93,929.88,3943.05
VEI-054-202509-030,VEI-054,Sul,2025-09-24,192.4,368.92,54.37,2114.63,423.29,1691.3400000000001
VEI-054-202509-031,VEI-054,Sul,2025-09-23,263.0,452.12,68.77,3362.91,520.89,2842.02
VEI-054-202510-000,VEI-054,Sul,2025-10-20,238.3,427.65,81.82,2810.86,509.46999999999997,2301.3900000000003
VEI-054-202510-001,VEI-054,Sul,2025-10-15,297.7,545.26,71.79,3847.84,617.05,3230.79
VEI-054-202510-002,VEI-054,Sul,2025-10-08,254.9,462.42,55.85,2289.7,518.27,1771.4299999999998
VEI-054-202510-003,VEI-054,Sul,2025-10-27,316.6,604.31,68.51,3565.17,672.8199999999999,2892.3500000000004
VEI-054-202510-004,VEI-054,Sul,2025-10-22,308.8,563.99,62.78,3703.12,626.77,3076.35
VEI-054-202510-005,VEI-054,Sul,2025-10-09,354.5,670.18,78.65,3833.19,748.8299999999999,3084.36
VEI-054-202510-006,VEI-054,Sul,2025-10-09,434.3,776.18,92.76,4237.92,868.9399999999999,3368.98
VEI-054-202510-007,VEI-054,Sul,2025-10-23,353.4,648.12,81.58,4186.49,729.7,3456.79
VEI-054-202510-008,VEI-054,Sul,2025-10-17,303.2,583.31,102.11,2999.4,685.42,2313.98
VEI-054-202510-009,VEI-054,Sul,2025-10-26,438.5,836.37,119.38,4847.29,955.75,3891.54
VEI-054-202510-010,VEI-054,Sul,2025-10-13,368.1,654.07,83.17,5343.31,737.24,4606.070000000001
VEI-054-202510-011,VEI-054,Sul,2025-10-15,217.1,426.81,73.26,2419.63,500.07,1919.5600000000002
VEI-054-202510-012,VEI-054,Sul,2025-10-08,463.0,769.23,123.31,5121.64,892.54,4229.1
VEI-054-202510-013,VEI-054,Sul,2025-10-12,374.4,597.66,68.11,3809.52,665.77,3143.75
VEI-054-202510-014,VEI-054,Sul,2025-10-21,434.7,874.73,123.88,4097.52,998.61,3098.9100000000003
VEI-054-202510-015,VEI-054,Sul,2025-10-21,350.7,657.48,60.76,3109.9,718.24,2391.66
VEI-054-202510-016,VEI-054,Sul,2025-10-14,492.2,921.87,163.19,4976.44,1085.06,3891.3799999999997
VEI-054-202510-017,VEI-054,Sul,2025-10-03,370.1,647.88,71.76,3514.78,719.64,2795.1400000000003
VEI-054-202510-018,VEI-054,Sul,2025-10-11,282.2,486.58,98.41,2689.46,584.99,2104.4700000000003
VEI-054-202510-019,VEI-054,Sul,2025-10-19,342.0,669.88,93.82,3719.46,763.7,2955.76
VEI-054-202510-020,VEI-054,Sul,2025-10-09,196.5,363.55,31.96,2271.01,395.51,1875.5000000000002
VEI-054-202510-021,VEI-054,Sul,2025-10-01,307.9,568.54,89.61,3209.65,658.15,2551.5
VEI-054-202510-022,VEI-054,Sul,2025-10-09,251.7,522.66,73.39,2706.47,596.05,2110.42
VEI-054-202510-023,VEI-054,Sul,2025-10-15,270.4,465.83,78.98,2713.08,544.81,2168.27
VEI-054-202510-024,VEI-054,Sul,2025-10-05,400.7,679.06,113.34,3695.06,792.4,2902.66
VEI-054-202510-025,VEI-054,Sul,2025-10-14,297.3,531.95,86.05,3016.89,618.0,2398.89
VEI-054-202510-026,VEI-054,Sul,2025-10-27,400.1,792.25,110.59,3079.03,902.84,2176.19
VEI-054-202510-027,VEI-054,Sul,2025-10-26,389.4,630.21,67.18,4897.21,697.3900000000001,4199.82
VEI-054-202510-028,VEI-054,Sul,2025-10-08,290.7,480.43,58.21,2967.82,538.64,2429.1800000000003
VEI-054-202511-000,VEI-054,Sul,2025-11-14,324.0,582.93,71.29,3103.2,654.2199999999999,2448.98
VEI-054-202511-001,VEI-054,Sul,2025-11-02,357.2,588.71,97.07,2636.52,685.78,1950.74
VEI-054-202511-002,VEI-054,Sul,2025-11-06,293.6,614.03,96.46,3369.49,710.49,2659.0
VEI-054-202511-003,VEI-054,Sul,2025-11-05,519.0,890.43,161.21,6123.84,1051.6399999999999,5072.200000000001
VEI-054-202511-004,VEI-054,Sul,2025-11-17,497.9,761.51,124.51,6432.74,886.02,5546.719999999999
VEI-054-202511-005,VEI-054,Sul,2025-11-20,382.7,611.96,57.45,4171.12,669.4100000000001,3501.71
VEI-054-202511-006,VEI-054,Sul,2025-11-11,296.7,580.04,85.32,4083.42,665.3599999999999,3418.0600000000004
VEI-054-202511-007,VEI-054,Sul,2025-11-26,349.7,648.94,88.51,4452.04,737.45,3714.59
VEI-054-202511-008,VEI-054,Sul,2025-11-01,383.1,750.74,64.8,2800.43,815.54,1984.8899999999999
VEI-054-202511-009,VEI-054,Sul,2025-11-16,281.1,513.63,51.73,2609.94,565.36,2044.58
VEI-054-202511-010,VEI-054,Sul,2025-11-16,278.9,474.9,96.9,2508.93,571.8,1937.1299999999999
VEI-054-202511-011,VEI-054,Sul,2025-11-08,393.0,790.3,121.94,3364.23,912.24,2451.99
VEI-054-202511-012,VEI-054,Sul,2025-11-11,190.6,416.0,38.85,1758.63,454.85,1303.7800000000002
VEI-054-202511-013,VEI-054,Sul,2025-11-27,416.5,789.49,143.68,2859.16,933.1700000000001,1925.9899999999998
VEI-054-202511-014,VEI-054,Sul,2025-11-20,444.5,748.12,100.08,2533.28,848.2,1685.0800000000002
VEI-054-202511-015,VEI-054,Sul,2025-11-08,316.6,553.99,61.34,3323.32,615.33,2707.9900000000002
VEI-054-202511-016,VEI-054,Sul,2025-11-21,462.1,827.25,124.06,4831.57,951.31,3880.2599999999998
VEI-054-202511-017,VEI-054,Sul,2025-11-25,228.0,404.84,78.41,2288.55,483.25,1805.3000000000002
VEI-054-202511-018,VEI-054,Sul,2025-11-13,341.3,692.11,57.54,4042.4,749.65,3292.75
VEI-054-202511-019,VEI-054,Sul,2025-11-23,564.3,1042.18,185.0,4009.31,1227.18,2782.13
VEI-054-202511-020,VEI-054,Sul,2025-11-18,214.7,386.28,36.49,2623.32,422.77,2200.55
VEI-054-202511-021,VEI-054,Sul,2025-11-08,331.9,588.31,89.55,3964.11,677.8599999999999,3286.25
VEI-054-202511-022,VEI-054,Sul,2025-11-24,453.7,825.8,105.35,5211.53,931.15,4280.38
VEI-054-202511-023,VEI-054,Sul,2025-11-10,471.0,797.3,79.0,4863.1,876.3,3986.8
VEI-054-202511-024,VEI-054,Sul,2025-11-16,305.4,540.04,85.5,3888.84,625.54,3263.3
VEI-054-202511-025,VEI-054,Sul,2025-11-04,312.0,559.49,58.29,1895.05,617.78,1277.27
VEI-054-202511-026,VEI-054,Sul,2025-11-02,387.0,685.13,110.38,4133.34,795.51,3337.83
VEI-054-202512-000,VEI-054,Sul,2025-12-13,268.9,487.56,48.31,3112.03,535.87,2576.1600000000003
VEI-054-202512-001,VEI-054,Sul,2025-12-06,389.5,783.95,129.71,3487.65,913.6600000000001,2573.99
VEI-054-202512-002,VEI-054,Sul,2025-12-16,382.0,607.22,82.1,2728.23,689.32,2038.9099999999999
VEI-054-202512-003,VEI-054,Sul,2025-12-01,501.8,921.37,160.19,5595.5,1081.56,4513.9400000000005
VEI-054-202512-004,VEI-054,Sul,2025-12-06,365.7,713.15,61.9,3174.4,775.05,2399.3500000000004
VEI-054-202512-005,VEI-054,Sul,2025-12-03,306.4,539.54,80.57,2470.82,620.1099999999999,1850.7100000000003
VEI-054-202512-006,VEI-054,Sul,2025-12-15,142.6,273.83,34.14,1332.3,307.96999999999997,1024.33
VEI-054-202512-007,VEI-054,Sul,2025-12-11,301.8,582.05,71.52,2624.28,653.5699999999999,1970.7100000000003
VEI-054-202512-008,VEI-054,Sul,2025-12-24,477.4,852.58,156.28,5310.62,1008.86,4301.76
VEI-054-202512-009,VEI-054,Sul,2025-12-15,296.4,544.12,52.77,1752.76,596.89,1155.87
VEI-054-202512-010,VEI-054,Sul,2025-12-09,356.5,768.24,81.11,2995.23,849.35,2145.88
VEI-054-202512-011,VEI-054,Sul,2025-12-12,462.4,826.8,99.9,4256.02,926.6999999999999,3329.3200000000006
VEI-054-202512-012,VEI-054,Sul,2025-12-03,325.5,583.64,51.47,2988.29,635.11,2353.18
VEI-054-202512-013,VEI-054,Sul,2025-12-18,358.5,608.17,81.25,5308.37,689.42,4618.95
VEI-054-202512-014,VEI-054,Sul,2025-12-07,188.9,343.63,46.51,1989.98,390.14,1599.8400000000001
VEI-054-202512-015,VEI-054,Sul,2025-12-18,397.3,786.24,111.18,3179.27,897.4200000000001,2281.85
VEI-054-202512-016,VEI-054,Sul,2025-12-27,304.3,547.09,75.46,2837.4,622.5500000000001,2214.85
VEI-054-202512-017,VEI-054,Sul,2025-12-01,379.7,749.66,73.29,3781.17,822.9499999999999,2958.2200000000003
VEI-054-202512-018,VEI-054,Sul,2025-12-19,222.1,446.15,33.47,1363.04,479.62,883.42
VEI-054-202512-019,VEI-054,Sul,2025-12-04,419.5,723.34,129.72,4725.83,853.0600000000001,3872.77
VEI-054-202512-020,VEI-054,Sul,2025-12-10,430.2,745.59,73.66,4058.34,819.25,3239.09
